Country,Cowcode,Year,Independent Country?,Group Name,Group Proportion,Group Estimate,Outlier,Anchor
Uganda,500,1951,0,traditionalbelief,,,0,0
Uganda,500,1951,0,other,,,0,0
Uganda,500,1951,0,romancatholic,,,0,0
Uganda,500,1952,0,traditionalbelief,,,0,0
Uganda,500,1952,0,protestant,,,0,0
Uganda,500,1952,0,muslim,,,0,0
Uganda,500,1952,0,other,,,0,0
Uganda,500,1952,0,romancatholic,,,0,0
Uganda,500,1953,0,traditionalbelief,,,0,0
Uganda,500,1953,0,other,,,0,0
Uganda,500,1953,0,protestant,,,0,0
Uganda,500,1953,0,romancatholic,,,0,0
Uganda,500,1953,0,muslim,,,0,0
Uganda,500,1954,0,romancatholic,,,0,0
Uganda,500,1954,0,other,,,0,0
Uganda,500,1954,0,protestant,,,0,0
Uganda,500,1954,0,muslim,,,0,0
Uganda,500,1954,0,traditionalbelief,,,0,0
Uganda,500,1955,0,muslim,,,0,0
Uganda,500,1955,0,romancatholic,,,0,0
Uganda,500,1955,0,traditionalbelief,,,0,0
Uganda,500,1955,0,protestant,,,0,0
Uganda,500,1955,0,other,,,0,0
Uganda,500,1956,0,traditionalbelief,,,0,0
Uganda,500,1956,0,muslim,,,0,0
Uganda,500,1956,0,protestant,,,0,0
Uganda,500,1956,0,other,,,0,0
Uganda,500,1956,0,romancatholic,,,0,0
Uganda,500,1957,0,other,,,0,0
Uganda,500,1957,0,protestant,,,0,0
Uganda,500,1957,0,traditionalbelief,,,0,0
Uganda,500,1957,0,muslim,,,0,0
Uganda,500,1957,0,romancatholic,,,0,0
Uganda,500,1958,0,traditionalbelief,,,0,0
Uganda,500,1958,0,romancatholic,,,0,0
Uganda,500,1958,0,other,,,0,0
Uganda,500,1958,0,protestant,,,0,0
Uganda,500,1958,0,muslim,,,0,0
Uganda,500,1959,0,other,,,0,0
Uganda,500,1959,0,muslim,,,0,0
Uganda,500,1959,0,traditionalbelief,,,0,0
Uganda,500,1959,0,protestant,,,0,0
Uganda,500,1959,0,romancatholic,,,0,0
Uganda,500,1960,0,other,,,0,0
Uganda,500,1960,0,muslim,,,0,0
Uganda,500,1960,0,romancatholic,,,0,0
Uganda,500,1960,0,protestant,,,0,0
Uganda,500,1960,0,traditionalbelief,,,0,0
Uganda,500,1961,0,protestant,,,0,0
Uganda,500,1961,0,other,,,0,0
Uganda,500,1961,0,traditionalbelief,,,0,0
Uganda,500,1961,0,romancatholic,,,0,0
Uganda,500,1961,0,muslim,,,0,0
Uganda,500,1962,1,protestant,,26.18813,0,0
Uganda,500,1962,1,muslim,,6.444939,0,0
Uganda,500,1962,1,traditionalbelief,,18,0,0
Uganda,500,1962,1,romancatholic,,40.78386,0,0
Uganda,500,1962,1,other,,8.583076,0,0
Uganda,500,1963,1,traditionalbelief,,18,0,0
Uganda,500,1963,1,protestant,,26.43249,0,0
Uganda,500,1963,1,romancatholic,,40.68483,0,0
Uganda,500,1963,1,other,,8.304253,0,0
Uganda,500,1963,1,muslim,,6.578429,0,0
Uganda,500,1964,1,traditionalbelief,,18,0,0
Uganda,500,1964,1,muslim,,6.714487,0,0
Uganda,500,1964,1,romancatholic,,40.58588,0,0
Uganda,500,1964,1,protestant,,26.6783,0,0
Uganda,500,1964,1,other,,8.021332,0,0
Uganda,500,1965,1,muslim,,6.853151,0,0
Uganda,500,1965,1,protestant,,26.92556,0,0
Uganda,500,1965,1,romancatholic,,40.48701,0,0
Uganda,500,1965,1,traditionalbelief,,18,0,0
Uganda,500,1965,1,other,,7.734276,0,0
Uganda,500,1966,1,protestant,,27.17426,0,0
Uganda,500,1966,1,muslim,,6.994463,0,0
Uganda,500,1966,1,traditionalbelief,,18,0,0
Uganda,500,1966,1,other,,7.443054,0,0
Uganda,500,1966,1,romancatholic,,40.38822,0,0
Uganda,500,1967,1,other,,7.147629,0,0
Uganda,500,1967,1,muslim,,7.138467,0,0
Uganda,500,1967,1,romancatholic,,40.28951,0,0
Uganda,500,1967,1,traditionalbelief,,18,0,0
Uganda,500,1967,1,protestant,,27.4244,0,0
Uganda,500,1968,1,traditionalbelief,,18,0,0
Uganda,500,1968,1,other,,6.847961,0,0
Uganda,500,1968,1,muslim,,7.285204,0,0
Uganda,500,1968,1,romancatholic,,40.19087,0,0
Uganda,500,1968,1,protestant,,27.67596,0,0
Uganda,500,1969,1,muslim,,7.434716,0,0
Uganda,500,1969,1,other,,6.544029,0,0
Uganda,500,1969,1,traditionalbelief,,18,0,0
Uganda,500,1969,1,romancatholic,,40.09231,0,0
Uganda,500,1969,1,protestant,,27.92895,0,0
Uganda,500,1970,1,romancatholic,,39.99383,0,0
Uganda,500,1970,1,muslim,,7.587045,0,0
Uganda,500,1970,1,traditionalbelief,,18,0,0
Uganda,500,1970,1,protestant,,28.18334,0,0
Uganda,500,1970,1,other,,6.235779,0,0
Uganda,500,1971,1,traditionalbelief,,18,0,0
Uganda,500,1971,1,protestant,,28.43914,0,0
Uganda,500,1971,1,other,,5.923187,0,0
Uganda,500,1971,1,romancatholic,,39.89544,0,0
Uganda,500,1971,1,muslim,,7.742234,0,0
Uganda,500,1972,1,muslim,,7.900326,0,0
Uganda,500,1972,1,protestant,,28.69633,0,0
Uganda,500,1972,1,traditionalbelief,,18,0,0
Uganda,500,1972,1,other,,5.606216,0,0
Uganda,500,1972,1,romancatholic,,39.79712,0,0
Uganda,500,1973,1,protestant,,28.95491,0,0
Uganda,500,1973,1,romancatholic,,39.69889,0,0
Uganda,500,1973,1,other,,5.284836,0,0
Uganda,500,1973,1,traditionalbelief,,18,0,0
Uganda,500,1973,1,muslim,,8.061363,0,0
Uganda,500,1974,1,other,,4.959007,0,0
Uganda,500,1974,1,muslim,,8.22539,0,0
Uganda,500,1974,1,traditionalbelief,,18,0,0
Uganda,500,1974,1,protestant,,29.21486,0,0
Uganda,500,1974,1,romancatholic,,39.60073,0,0
Uganda,500,1975,1,other,,4.6287,0,0
Uganda,500,1975,1,traditionalbelief,,18,0,0
Uganda,500,1975,1,romancatholic,,39.50267,0,0
Uganda,500,1975,1,muslim,,8.392449,0,0
Uganda,500,1975,1,protestant,,29.47618,0,0
Uganda,500,1976,1,muslim,,8.562586,0,0
Uganda,500,1976,1,other,,4.293869,0,0
Uganda,500,1976,1,protestant,,29.73886,0,0
Uganda,500,1976,1,romancatholic,,39.40469,0,0
Uganda,500,1976,1,traditionalbelief,,18,0,0
Uganda,500,1977,1,other,,3.954491,0,0
Uganda,500,1977,1,romancatholic,,39.30679,0,0
Uganda,500,1977,1,muslim,,8.735843,0,0
Uganda,500,1977,1,traditionalbelief,,18,0,0
Uganda,500,1977,1,protestant,,30.00288,0,0
Uganda,500,1978,1,other,,3.610535,0,0
Uganda,500,1978,1,protestant,,30.26823,0,0
Uganda,500,1978,1,muslim,6,8.912264,0,0
Uganda,500,1978,1,traditionalbelief,,18,0,0
Uganda,500,1978,1,romancatholic,,39.20898,0,0
Uganda,500,1979,1,protestant,,30.53491,0,0
Uganda,500,1979,1,other,,3.261948,0,0
Uganda,500,1979,1,traditionalbelief,,18,0,0
Uganda,500,1979,1,romancatholic,,39.11125,0,0
Uganda,500,1979,1,muslim,,9.091892,0,0
Uganda,500,1980,1,other,,2.908722,0,0
Uganda,500,1980,1,muslim,15.8,9.274773,0,0
Uganda,500,1980,1,romancatholic,47.5,39.01361,0,0
Uganda,500,1980,1,traditionalbelief,,18,0,0
Uganda,500,1980,1,protestant,31.7,30.80289,0,0
Uganda,500,1981,1,other,,2.550804,0,0
Uganda,500,1981,1,other,,2.550804,0,0
Uganda,500,1981,1,protestant,,31.07218,0,0
Uganda,500,1981,1,protestant,,31.07218,0,0
Uganda,500,1981,1,muslim,7,9.460949,0,0
Uganda,500,1981,1,traditionalbelief,,18,0,0
Uganda,500,1981,1,muslim,6,9.460949,0,0
Uganda,500,1981,1,romancatholic,,38.91607,0,0
Uganda,500,1981,1,traditionalbelief,,18,0,0
Uganda,500,1981,1,romancatholic,,38.91607,0,0
Uganda,500,1982,1,romancatholic,,38.81861,0,0
Uganda,500,1982,1,traditionalbelief,,18,0,0
Uganda,500,1982,1,muslim,,9.650465,0,0
Uganda,500,1982,1,other,,2.188171,0,0
Uganda,500,1982,1,protestant,,31.34276,0,0
Uganda,500,1983,1,traditionalbelief,,18,0,0
Uganda,500,1983,1,protestant,,31.61461,0,0
Uganda,500,1983,1,muslim,,9.843362,0,0
Uganda,500,1983,1,romancatholic,,38.72123,0,0
Uganda,500,1983,1,other,,1.820793,0,0
Uganda,500,1984,1,romancatholic,33,38.62395,0,0
Uganda,500,1984,1,muslim,16,10.03969,0,0
Uganda,500,1984,1,protestant,33,31.88772,0,0
Uganda,500,1984,1,other,,1.448639,0,0
Uganda,500,1984,1,traditionalbelief,,18,0,0
Uganda,500,1985,1,traditionalbelief,,18,0,0
Uganda,500,1985,1,muslim,,10.23949,0,0
Uganda,500,1985,1,other,,1.071663,0,0
Uganda,500,1985,1,protestant,,32.16209,0,0
Uganda,500,1985,1,romancatholic,,38.52676,0,0
Uganda,500,1986,1,protestant,,32.43769,0,0
Uganda,500,1986,1,other,,0.6898499,0,0
Uganda,500,1986,1,traditionalbelief,,18,0,0
Uganda,500,1986,1,romancatholic,,38.42966,0,0
Uganda,500,1986,1,muslim,,10.4428,0,0
Uganda,500,1987,1,protestant,,32.71451,0,0
Uganda,500,1987,1,other,,0.3031616,0,0
Uganda,500,1987,1,muslim,,10.64967,0,0
Uganda,500,1987,1,romancatholic,,38.33266,0,0
Uganda,500,1987,1,traditionalbelief,,18,0,0
Uganda,500,1988,1,protestant,,32.96339,0,0
Uganda,500,1988,1,other,,0,0,0
Uganda,500,1988,1,romancatholic,,38.20197,0,0
Uganda,500,1988,1,traditionalbelief,,17.9841,0,0
Uganda,500,1988,1,muslim,,10.85055,0,0
Uganda,500,1989,1,other,,0,0,0
Uganda,500,1989,1,traditionalbelief,,17.91313,0,0
Uganda,500,1989,1,romancatholic,,37.95486,0,0
Uganda,500,1989,1,muslim,,11.02081,0,0
Uganda,500,1989,1,protestant,,33.1112,0,0
Uganda,500,1990,1,romancatholic,,37.70794,0,0
Uganda,500,1990,1,traditionalbelief,,17.84185,0,0
Uganda,500,1990,1,other,,0,0,0
Uganda,500,1990,1,protestant,,33.25737,0,0
Uganda,500,1990,1,muslim,,11.19284,0,0
Uganda,500,1991,1,traditionalbelief,,17.77025,0,0
Uganda,500,1991,1,muslim,,11.36663,0,0
Uganda,500,1991,1,romancatholic,,37.46123,0,0
Uganda,500,1991,1,protestant,,33.40189,0,0
Uganda,500,1991,1,other,,0,0,0
Uganda,500,1992,1,muslim,,11.54217,0,0
Uganda,500,1992,1,protestant,,33.54473,0,0
Uganda,500,1992,1,romancatholic,,37.21474,0,0
Uganda,500,1992,1,traditionalbelief,,17.69835,0,0
Uganda,500,1992,1,other,,0,0,0
Uganda,500,1993,1,other,,0,0,0
Uganda,500,1993,1,traditionalbelief,18,17.62617,0,0
Uganda,500,1993,1,protestant,,33.68587,0,0
Uganda,500,1993,1,muslim,,11.71945,0,0
Uganda,500,1993,1,romancatholic,,36.96852,0,0
Uganda,500,1994,1,traditionalbelief,,17.5537,0,0
Uganda,500,1994,1,protestant,,33.82528,0,0
Uganda,500,1994,1,other,,0,0,0
Uganda,500,1994,1,muslim,,11.89845,0,0
Uganda,500,1994,1,romancatholic,,36.72257,0,0
Uganda,500,1995,1,protestant,33,33.96294,0,0
Uganda,500,1995,1,traditionalbelief,18,17.48096,0,0
Uganda,500,1995,1,romancatholic,33,36.47692,0,0
Uganda,500,1995,1,other,,0,0,0
Uganda,500,1995,1,muslim,16,12.07918,0,0
Uganda,500,1996,1,protestant,,34.09883,0,0
Uganda,500,1996,1,other,,0,0,0
Uganda,500,1996,1,muslim,,12.26161,0,0
Uganda,500,1996,1,traditionalbelief,18,17.40795,0,0
Uganda,500,1996,1,romancatholic,,36.23161,0,0
Uganda,500,1997,1,muslim,,12.44574,0,0
Uganda,500,1997,1,romancatholic,,35.98664,0,0
Uganda,500,1997,1,other,,0,0,0
Uganda,500,1997,1,protestant,,34.23291,0,0
Uganda,500,1997,1,traditionalbelief,,17.3347,0,0
Uganda,500,1998,1,protestant,,34.36518,0,0
Uganda,500,1998,1,other,,0,0,0
Uganda,500,1998,1,muslim,,12.63154,0,0
Uganda,500,1998,1,traditionalbelief,,17.26121,0,0
Uganda,500,1998,1,romancatholic,,35.74206,0,0
Uganda,500,1999,1,romancatholic,33,35.49788,0,0
Uganda,500,1999,1,traditionalbelief,,17.18748,0,0
Uganda,500,1999,1,other,,0,0,0
Uganda,500,1999,1,muslim,16,12.81901,0,0
Uganda,500,1999,1,protestant,33,34.49562,0,0
Uganda,500,2000,1,protestant,,34.6242,0,0
Uganda,500,2000,1,romancatholic,,35.25413,0,0
Uganda,500,2000,1,other,,0,0,0
Uganda,500,2000,1,traditionalbelief,,17.11354,0,0
Uganda,500,2000,1,muslim,,13.00813,0,0
Uganda,500,2001,1,traditionalbelief,,17.03938,0,0
Uganda,500,2001,1,other,,0,0,0
Uganda,500,2001,1,romancatholic,,35.01083,0,0
Uganda,500,2001,1,protestant,,34.7509,0,0
Uganda,500,2001,1,muslim,,13.19888,0,0
Uganda,500,2002,1,traditionalbelief,,16.96503,0,0
Uganda,500,2002,1,muslim,12.1,13.39125,0,0
Uganda,500,2002,1,other,,0,0,0
Uganda,500,2002,1,protestant,,34.87571,0,0
Uganda,500,2002,1,romancatholic,41.9,34.76801,0,0
Uganda,500,2003,1,protestant,,34.99862,0,0
Uganda,500,2003,1,muslim,16,13.58521,0,0
Uganda,500,2003,1,romancatholic,33,34.52568,0,0
Uganda,500,2003,1,traditionalbelief,,16.89049,0,0
Uganda,500,2003,1,other,,0,0,0
Uganda,500,2004,1,romancatholic,,34.28389,0,0
Uganda,500,2004,1,other,,0,0,0
Uganda,500,2004,1,muslim,,13.78074,0,0
Uganda,500,2004,1,protestant,,35.11959,0,0
Uganda,500,2004,1,traditionalbelief,,16.81577,0,0
Uganda,500,2005,1,other,,0,0,0
Uganda,500,2005,1,traditionalbelief,,16.74089,0,0
Uganda,500,2005,1,romancatholic,,34.04264,0,0
Uganda,500,2005,1,muslim,,13.97783,0,0
Uganda,500,2005,1,protestant,,35.23863,0,0
Uganda,500,2006,1,protestant,,35.35571,0,0
Uganda,500,2006,1,romancatholic,,33.80198,0,0
Uganda,500,2006,1,other,,0,0,0
Uganda,500,2006,1,muslim,,14.17646,0,0
Uganda,500,2006,1,traditionalbelief,,16.66585,0,0
Uganda,500,2007,1,muslim,,14.37659,0,0
Uganda,500,2007,1,traditionalbelief,,16.59067,0,0
Uganda,500,2007,1,romancatholic,,33.56191,0,0
Uganda,500,2007,1,protestant,,35.47083,0,0
Uganda,500,2007,1,other,,0,0,0
Uganda,500,2008,1,traditionalbelief,,16.51536,0,0
Uganda,500,2008,1,other,,0,0,0
Uganda,500,2008,1,muslim,12,14.57821,0,0
Uganda,500,2008,1,romancatholic,42,33.32246,0,0
Uganda,500,2008,1,protestant,42,35.58397,0,0
Uganda,500,2009,1,romancatholic,,33.08367,0,0
Uganda,500,2009,1,other,,0,0,0
Uganda,500,2009,1,traditionalbelief,,16.43993,0,0
Uganda,500,2009,1,protestant,,35.69511,0,0
Uganda,500,2009,1,muslim,,14.78129,0,0
Uganda,500,2010,1,muslim,,14.98581,0,0
Uganda,500,2010,1,traditionalbelief,,16.36438,0,0
Uganda,500,2010,1,romancatholic,,32.84555,0,0
Uganda,500,2010,1,protestant,,35.80426,0,0
Uganda,500,2010,1,other,,0,0,0
Uganda,500,2011,1,muslim,,15.19173,0,0
Uganda,500,2011,1,protestant,,35.9114,0,0
Uganda,500,2011,1,other,,0,0,0
Uganda,500,2011,1,romancatholic,,32.60812,0,0
Uganda,500,2011,1,traditionalbelief,,16.28874,0,0
Uganda,500,2012,1,romancatholic,,32.37142,0,0
Uganda,500,2012,1,protestant,,36.01653,0,0
Uganda,500,2012,1,other,,0,0,0
Uganda,500,2012,1,traditionalbelief,,16.21302,0,0
Uganda,500,2012,1,muslim,,15.39904,0,0
Uganda,500,2013,1,protestant,,36.11963,0,0
Uganda,500,2013,1,romancatholic,,32.13546,0,0
Uganda,500,2013,1,muslim,,15.6077,0,0
Uganda,500,2013,1,other,,0,0,0
Uganda,500,2013,1,traditionalbelief,,16.13722,0,0
Kenya,501,1945,0,other,,,0,0
Kenya,501,1945,0,muslim,,,0,0
Kenya,501,1945,0,romancatholic,,,0,0
Kenya,501,1945,0,protestant,,,0,0
Kenya,501,1945,0,traditionalbelief,,,0,0
Kenya,501,1946,0,protestant,,,0,0
Kenya,501,1946,0,romancatholic,,,0,0
Kenya,501,1946,0,traditionalbelief,,,0,0
Kenya,501,1946,0,other,,,0,0
Kenya,501,1946,0,muslim,,,0,0
Kenya,501,1947,0,traditionalbelief,,,0,0
Kenya,501,1947,0,other,,,0,0
Kenya,501,1947,0,protestant,,,0,0
Kenya,501,1947,0,muslim,,,0,0
Kenya,501,1947,0,romancatholic,,,0,0
Kenya,501,1948,0,traditionalbelief,,,0,0
Kenya,501,1948,0,other,,,0,0
Kenya,501,1948,0,protestant,,,0,0
Kenya,501,1948,0,muslim,,,0,0
Kenya,501,1948,0,romancatholic,,,0,0
Kenya,501,1949,0,romancatholic,,,0,0
Kenya,501,1949,0,muslim,,,0,0
Kenya,501,1949,0,protestant,,,0,0
Kenya,501,1949,0,traditionalbelief,,,0,0
Kenya,501,1949,0,other,,,0,0
Kenya,501,1950,0,romancatholic,,,0,0
Kenya,501,1950,0,muslim,,,0,0
Kenya,501,1950,0,other,,,0,0
Kenya,501,1950,0,protestant,,,0,0
Kenya,501,1950,0,traditionalbelief,,,0,0
Kenya,501,1951,0,protestant,,,0,0
Kenya,501,1951,0,other,,,0,0
Kenya,501,1951,0,romancatholic,,,0,0
Kenya,501,1951,0,muslim,,,0,0
Kenya,501,1951,0,traditionalbelief,,,0,0
Kenya,501,1952,0,traditionalbelief,,,0,0
Kenya,501,1952,0,other,,,0,0
Kenya,501,1952,0,protestant,,,0,0
Kenya,501,1952,0,muslim,,,0,0
Kenya,501,1952,0,romancatholic,,,0,0
Kenya,501,1953,0,other,,,0,0
Kenya,501,1953,0,muslim,,,0,0
Kenya,501,1953,0,traditionalbelief,,,0,0
Kenya,501,1953,0,protestant,,,0,0
Kenya,501,1953,0,romancatholic,,,0,0
Kenya,501,1954,0,traditionalbelief,,,0,0
Kenya,501,1954,0,muslim,,,0,0
Kenya,501,1954,0,protestant,,,0,0
Kenya,501,1954,0,other,,,0,0
Kenya,501,1954,0,romancatholic,,,0,0
Kenya,501,1955,0,other,,,0,0
Kenya,501,1955,0,protestant,,,0,0
Kenya,501,1955,0,traditionalbelief,,,0,0
Kenya,501,1955,0,muslim,,,0,0
Kenya,501,1955,0,romancatholic,,,0,0
Kenya,501,1956,0,protestant,,,0,0
Kenya,501,1956,0,other,,,0,0
Kenya,501,1956,0,romancatholic,,,0,0
Kenya,501,1956,0,muslim,,,0,0
Kenya,501,1956,0,traditionalbelief,,,0,0
Kenya,501,1957,0,other,,,0,0
Kenya,501,1957,0,protestant,,,0,0
Kenya,501,1957,0,romancatholic,,,0,0
Kenya,501,1957,0,muslim,,,0,0
Kenya,501,1957,0,traditionalbelief,,,0,0
Kenya,501,1958,0,traditionalbelief,,,0,0
Kenya,501,1958,0,other,,,0,0
Kenya,501,1958,0,romancatholic,,,0,0
Kenya,501,1958,0,protestant,,,0,0
Kenya,501,1958,0,muslim,,,0,0
Kenya,501,1959,0,romancatholic,,,0,0
Kenya,501,1959,0,other,,,0,0
Kenya,501,1959,0,protestant,,,0,0
Kenya,501,1959,0,traditionalbelief,,,0,0
Kenya,501,1959,0,muslim,,,0,0
Kenya,501,1960,0,romancatholic,,,0,0
Kenya,501,1960,0,muslim,,,0,0
Kenya,501,1960,0,traditionalbelief,,,0,0
Kenya,501,1960,0,protestant,,,0,0
Kenya,501,1960,0,other,,,0,0
Kenya,501,1961,0,protestant,,,0,0
Kenya,501,1961,0,other,,,0,0
Kenya,501,1961,0,muslim,,,0,0
Kenya,501,1961,0,romancatholic,,,0,0
Kenya,501,1961,0,traditionalbelief,,,0,0
Kenya,501,1962,0,other,,,0,0
Kenya,501,1962,0,protestant,,,0,0
Kenya,501,1962,0,traditionalbelief,,,0,0
Kenya,501,1962,0,romancatholic,,,0,0
Kenya,501,1962,0,muslim,3.8,,0,0
Kenya,501,1963,1,muslim,,5.546245,0,0
Kenya,501,1963,1,other,,9.91758,0,0
Kenya,501,1963,1,romancatholic,,17.48382,0,0
Kenya,501,1963,1,traditionalbelief,,39.17682,0,0
Kenya,501,1963,1,protestant,,27.87554,0,0
Kenya,501,1964,1,muslim,,5.619945,0,0
Kenya,501,1964,1,protestant,,28.07461,0,0
Kenya,501,1964,1,other,,10.12994,0,0
Kenya,501,1964,1,traditionalbelief,,38.42734,0,0
Kenya,501,1964,1,romancatholic,,17.74817,0,0
Kenya,501,1965,1,muslim,,5.694564,0,0
Kenya,501,1965,1,romancatholic,,18.01564,0,0
Kenya,501,1965,1,traditionalbelief,,37.68332,0,0
Kenya,501,1965,1,other,,10.33195,0,0
Kenya,501,1965,1,protestant,,28.27454,0,0
Kenya,501,1966,1,other,,10.52325,0,0
Kenya,501,1966,1,muslim,,5.770113,0,0
Kenya,501,1966,1,protestant,,28.47533,0,0
Kenya,501,1966,1,romancatholic,,18.28625,0,0
Kenya,501,1966,1,traditionalbelief,,36.94505,0,0
Kenya,501,1967,1,romancatholic,,18.56,0,0
Kenya,501,1967,1,traditionalbelief,,36.21285,0,0
Kenya,501,1967,1,other,,10.70357,0,0
Kenya,501,1967,1,protestant,,28.67697,0,0
Kenya,501,1967,1,muslim,,5.846603,0,0
Kenya,501,1968,1,other,,10.87259,0,0
Kenya,501,1968,1,romancatholic,,18.83691,0,0
Kenya,501,1968,1,muslim,,5.924043,0,0
Kenya,501,1968,1,protestant,,28.87947,0,0
Kenya,501,1968,1,traditionalbelief,,35.48699,0,0
Kenya,501,1969,1,romancatholic,,19.11698,0,0
Kenya,501,1969,1,protestant,,29.08282,0,0
Kenya,501,1969,1,muslim,,6.002445,0,0
Kenya,501,1969,1,traditionalbelief,,34.76775,0,0
Kenya,501,1969,1,other,,11.03001,0,0
Kenya,501,1970,1,protestant,,29.28701,0,0
Kenya,501,1970,1,muslim,,6.081815,0,0
Kenya,501,1970,1,romancatholic,,19.40022,0,0
Kenya,501,1970,1,traditionalbelief,,34.05539,0,0
Kenya,501,1970,1,other,,11.17557,0,0
Kenya,501,1971,1,protestant,,29.49203,0,0
Kenya,501,1971,1,traditionalbelief,,33.35017,0,0
Kenya,501,1971,1,muslim,,6.162166,0,0
Kenya,501,1971,1,romancatholic,,19.68663,0,0
Kenya,501,1971,1,other,,11.30901,0,0
Kenya,501,1972,1,muslim,,6.24351,0,0
Kenya,501,1972,1,traditionalbelief,,32.65231,0,0
Kenya,501,1972,1,other,,11.43007,0,0
Kenya,501,1972,1,romancatholic,,19.97622,0,0
Kenya,501,1972,1,protestant,,29.69789,0,0
Kenya,501,1973,1,other,,11.53851,0,0
Kenya,501,1973,1,romancatholic,,20.269,0,0
Kenya,501,1973,1,muslim,,6.325853,0,0
Kenya,501,1973,1,protestant,,29.90457,0,0
Kenya,501,1973,1,traditionalbelief,,31.96206,0,0
Kenya,501,1974,1,muslim,,6.409208,0,0
Kenya,501,1974,1,romancatholic,,20.56496,0,0
Kenya,501,1974,1,protestant,,30.11208,0,0
Kenya,501,1974,1,other,,11.63412,0,0
Kenya,501,1974,1,traditionalbelief,,31.27963,0,0
Kenya,501,1975,1,protestant,36,30.3204,0,0
Kenya,501,1975,1,other,,11.71668,0,0
Kenya,501,1975,1,muslim,6,6.493587,0,0
Kenya,501,1975,1,romancatholic,22,20.86412,0,0
Kenya,501,1975,1,traditionalbelief,,30.60521,0,0
Kenya,501,1976,1,romancatholic,,21.16647,0,0
Kenya,501,1976,1,protestant,,30.52954,0,0
Kenya,501,1976,1,other,,11.786,0,0
Kenya,501,1976,1,muslim,,6.578998,0,0
Kenya,501,1976,1,traditionalbelief,,29.93899,0,0
Kenya,501,1977,1,other,,11.8419,0,0
Kenya,501,1977,1,protestant,,30.73948,0,0
Kenya,501,1977,1,romancatholic,,21.47201,0,0
Kenya,501,1977,1,traditionalbelief,,29.28116,0,0
Kenya,501,1977,1,muslim,,6.665453,0,0
Kenya,501,1978,1,romancatholic,22,21.78075,0,0
Kenya,501,1978,1,muslim,3,6.75296,0,0
Kenya,501,1978,1,traditionalbelief,,28.63187,0,0
Kenya,501,1978,1,protestant,37,30.95022,0,0
Kenya,501,1978,1,other,,11.88419,0,0
Kenya,501,1979,1,traditionalbelief,,27.99129,0,0
Kenya,501,1979,1,protestant,,31.16176,0,0
Kenya,501,1979,1,other,,11.91274,0,0
Kenya,501,1979,1,muslim,,6.841533,0,0
Kenya,501,1979,1,romancatholic,,22.09267,0,0
Kenya,501,1980,1,romancatholic,26.4,22.40778,0,0
Kenya,501,1980,1,protestant,26.5,31.37409,0,0
Kenya,501,1980,1,muslim,6,6.931182,0,0
Kenya,501,1980,1,traditionalbelief,18.9,27.35954,0,0
Kenya,501,1980,1,other,,11.92741,0,0
Kenya,501,1981,1,muslim,24,7.021915,0,0
Kenya,501,1981,1,protestant,,31.5872,0,0
Kenya,501,1981,1,romancatholic,,22.72608,0,0
Kenya,501,1981,1,other,,11.92805,0,0
Kenya,501,1981,1,traditionalbelief,,26.73676,0,0
Kenya,501,1981,1,romancatholic,17.4,22.72608,0,0
Kenya,501,1981,1,protestant,32.6,31.5872,0,0
Kenya,501,1981,1,traditionalbelief,36,26.73676,0,0
Kenya,501,1981,1,other,,11.92805,0,0
Kenya,501,1981,1,muslim,7,7.021915,0,0
Kenya,501,1982,1,traditionalbelief,,26.12305,0,0
Kenya,501,1982,1,romancatholic,,23.04755,0,0
Kenya,501,1982,1,muslim,,7.113746,0,0
Kenya,501,1982,1,other,,11.91457,0,0
Kenya,501,1982,1,protestant,,31.80108,0,0
Kenya,501,1983,1,muslim,24,7.206686,0,0
Kenya,501,1983,1,traditionalbelief,,25.51853,0,0
Kenya,501,1983,1,other,,11.88685,0,0
Kenya,501,1983,1,protestant,32.6,32.01574,0,0
Kenya,501,1983,1,romancatholic,17.4,23.37219,0,0
Kenya,501,1984,1,protestant,38,32.23116,0,0
Kenya,501,1984,1,romancatholic,28,23.7,0,0
Kenya,501,1984,1,muslim,6,7.300744,0,0
Kenya,501,1984,1,other,,11.84482,0,0
Kenya,501,1984,1,muslim,6,7.300744,0,0
Kenya,501,1984,1,other,,11.84482,0,0
Kenya,501,1984,1,protestant,38,32.23116,0,0
Kenya,501,1984,1,romancatholic,28,23.7,0,0
Kenya,501,1984,1,traditionalbelief,,24.92327,0,0
Kenya,501,1984,1,traditionalbelief,26,24.92327,0,0
Kenya,501,1985,1,muslim,,7.395933,0,0
Kenya,501,1985,1,traditionalbelief,,24.33736,0,0
Kenya,501,1985,1,protestant,,32.44734,0,0
Kenya,501,1985,1,other,,11.7884,0,0
Kenya,501,1985,1,romancatholic,,24.03097,0,0
Kenya,501,1986,1,traditionalbelief,,23.76087,0,0
Kenya,501,1986,1,other,,11.71752,0,0
Kenya,501,1986,1,romancatholic,,24.36508,0,0
Kenya,501,1986,1,protestant,,32.66426,0,0
Kenya,501,1986,1,muslim,,7.49226,0,0
Kenya,501,1987,1,muslim,6,7.58974,0,0
Kenya,501,1987,1,protestant,19,32.88194,0,0
Kenya,501,1987,1,traditionalbelief,19,23.19385,0,0
Kenya,501,1987,1,other,,11.63215,0,0
Kenya,501,1987,1,romancatholic,27,24.70233,0,0
Kenya,501,1988,1,romancatholic,,25.0427,0,0
